Timestamps,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
147.7859778597786,0.010427755627248908,0.003939455248717036,-0.008830082295332947,-0.0033731801867352466,-0.008830082295333068,-0.0033731801867353055
147.87822878228783,0.010417507042198808,0.003953989590931163,-0.008750302906774036,-0.0033274137820349485,-0.008750302906774159,-0.003327413782035011
147.97047970479704,0.010333874092409767,0.0038975191771656167,-0.008743984276044727,-0.0033525105914354826,-0.00874398427604485,-0.0033525105914355446
148.06273062730628,0.01035922720707082,0.003945932779171137,-0.008628765602690014,-0.003272587293260881,-0.008628765602690136,-0.0032725872932609416
148.1549815498155,0.01028097644264119,0.003894244415712978,-0.008617246297003271,-0.003292635609533808,-0.008617246297003393,-0.003292635609533868
148.24723247232473,0.010271399771293183,0.003908608240915142,-0.008537157704275622,-0.0032465073974872792,-0.008537157704275745,-0.0032465073974873404
148.33948339483393,0.010300589447304158,0.0039602028066851175,-0.008418416749365557,-0.0031630303667756284,-0.00841841674936568,-0.0031630303667756886
148.43173431734317,0.0101880664807153,0.003875004659536281,-0.0084415114724186,-0.003216234462167906,-0.008441511472418714,-0.0032162344621679876
148.5239852398524,0.010070700795006327,0.003785019640079502,-0.008469580879225804,-0.003274120543575269,-0.008469580879225917,-0.00327412054357535
148.61623616236162,0.009995909060368931,0.003735989759708848,-0.008455217114651874,-0.003290953488963668,-0.008455217114651985,-0.003290953488963747
148.70848708487085,0.009916445263879622,0.003682369585212858,-0.008445674897888444,-0.003312285789533013,-0.008445674897888557,-0.0033122857895330937
148.80073800738006,0.009947513624468824,0.003735268965368899,-0.008325758611704398,-0.003227014803123192,-0.00832575861170451,-0.0032270148031232713
148.8929889298893,0.009843998062603622,0.0036583276841812163,-0.008340592835834503,-0.0032715080812110373,-0.008340592835834614,-0.0032715080812111166
148.98523985239854,0.009882175402415276,0.0037179814462971273,-0.008213909146773047,-0.003179337363965802,-0.00821390914677316,-0.0031793373639658813
149.07749077490774,0.009903892038163435,0.003761729017589002,-0.008103869452435289,-0.003103011420556717,-0.008103869452435401,-0.003103011420556798
149.16974169741698,0.00979794449152312,0.003682343856954482,-0.00812168543477645,-0.0031497643984434555,-0.00812168543477656,-0.003149764398443535
149.2619926199262,0.009752120511505615,0.0036609259268520155,-0.008079577449113912,-0.003138503994450045,-0.008079577449114025,-0.003138503994450124
149.35424354243543,0.00967835823829114,0.0036125631900125505,-0.008065615358777034,-0.0031541499401293647,-0.008065615358777149,-0.0031541499401294467
149.44649446494464,0.009619633436652052,0.003578706803803801,-0.00803683129966671,-0.0031552587900708323,-0.008036831299666822,-0.0031552587900709125
149.53874538745387,0.009592707852659034,0.0035755280501356293,-0.007976471320548573,-0.003125666975002742,-0.007976471320548684,-0.0031256669750028216
149.6309963099631,0.009583865014695218,0.0035898062507702163,-0.00789825957898635,-0.0030786028703016265,-0.00789825957898646,-0.003078602870301706
149.72324723247232,0.009569682924512945,0.0035989606060488097,-0.00782562564662871,-0.0030366549415984413,-0.007825625646628824,-0.003036654941598522
149.81549815498155,0.009558555573713212,0.0036110908306598547,-0.00775018298861135,-0.0029917310939197757,-0.007750182988611463,-0.002991731093919856
149.90774907749076,0.009543693689598308,0.0036196542063265157,-0.0076787282131971215,-0.002950381604511225,-0.007678728213197225,-0.002950381604511324
150.0,0.009458426664517435,0.0035603617441102397,-0.0076779391376240414,-0.002976902946677848,-0.0076779391376241455,-0.0029769029466779487
150.09225092250924,0.00938275703263998,0.0035103657057129964,-0.007667820306398532,-0.002994150255331579,-0.007667820306398635,-0.002994150255331679
150.18450184501845,0.009287901441810084,0.003441911821596071,-0.007677162014366065,-0.0030298850964023145,-0.007677162014366169,-0.003029885096402415
150.27675276752768,0.009342110091101467,0.003517251383037732,-0.007537720863978542,-0.002921863362990822,-0.007537720863978646,-0.0029218633629909223
150.3690036900369,0.009314271537469943,0.0035135171448934265,-0.0074806149534081216,-0.002892959361504599,-0.0074806149534082265,-0.0028929593615047
